Isuzu Space;15;58;2
Isuzu Trooper;45;58;42
Jaguar XJ Series;0;20;7
Jeep Cherokee;10;10;35
Jeep Grand Cherokee;42;22;55
Jeep Wrangler;39;22;32
Oldsmobile 88;33;69;19
Oldsmobile 98;29;10;23
Oldsmobile Achieva;21;63;7
Oldsmobile Bravada;26;52;38
Oldsmobile Ciera;32;23;58
Oldsmobile Cutlass Cruiser;15;32;29
Oldsmobile Cutlass Supreme;12;34;59
Oldsmobile Silhouette;6;42;0
Plymouth Acclaim;12;24;59
Plymouth Colt;43;13;34
Plymouth Colt Vista;50;73;23
Plymouth Grand Voyager;7;9;52
Plymouth Laser;25;13;70
Plymouth Sundance;70;3;69
Plymouth Voyager;45;9;65
Saturn S-Series;34;62;28
Toyota 4Runner;57;24;18
Toyota Camry;54;9;66
Toyota Celica;20;49;96
Toyota Corolla;35;20;24
Toyota Land Cruiser;10;17;14
Toyota MR2;74;63;50
Toyota Paseo;33;14;14
Toyota Previa;26;22;27
Toyota Supra;73;40;48
Toyota T100;8;3;29
Toyota Tercel;61;39;40
Toyota Xtra;32;39;4
Volvo 850;39;12;37
Volvo 940;32;26;3
Volvo 960;31;0;24
Kia Sephia;28;34;27
Kia Sportage;55;53;12
Pontiac Firebird;31;21;10
Pontiac Sunfire;50;0;19
Pontiac Firefly;41;8;26
Pontiac Grand Am;36;29;2
Pontiac Grand Prix;37;18;46
Pontiac Trans Sport;11;37;45
Pontiac Bonneville;53;45;20
Ford F-Series;56;40;79
Ford Windstar;46;43;13
Ford Contour;45;21;35
Ford Escort;44;19;14
Ford Aerostar;25;12;55
Ford Crown Victoria;1;17;39
Ford E-Series;49;1;34
Ford Bronco;7;18;27
Ford Ranger;34;81;19
Ford Explorer;47;26;20
Ford Probe;1;16;59
Ford Mustang;4;71;23
Ford Thunderbird;11;25;47
Ford Taurus;3;25;41
Ford Aspire;58;17;49
Ford Club Wagon;27;19;26
Ford Econoline E150;38;43;36
Ford Econoline E250;4;50;1
Ford Econoline E350;33;11;64
Ford F150;48;20;11
Ford F250;56;4;50
Ford F350;34;31;50
Mercedes-Benz S-Class;25;51;4
Mercedes-Benz SL-Class;9;33;43
Mercedes-Benz C-Class;0;64;43
Mercedes-Benz E-Class;31;18;28
Porsche 911;57;21;23
Porsche 928;20;47;13
Porsche 968;19;12;24
Volkswagen Passat;35;41;12
Volkswagen Eurovan;34;55;20
Volkswagen Cabriolet;15;41;19
Volkswagen Jetta;5;36;18
Volkswagen GTI;17;57;21
Volkswagen Golf;43;19;21
Volkswagen rio;56;52;46
Volkswagen Golf III;21;29;45
Volkswagen Jetta III;8;24;10
Subaru Legacy;23;0;2
Subaru Impreza;12;42;20
Subaru Alcyone SVX;8;20;11
Subaru SVX;50;42;73
Mercury Sable;3;23;51
Mercury Villager;25;51;21
Mercury Cougar;25;20;46
Mercury Tracer;53;49;28
Mercury Mystique;27;25;65
Mercury Grand Marquis;51;48;45
Lincoln Town Car;3;33;34
Lincoln Mark VIII;43;12;32
Lincoln Continental;32;35;42
Suzuki SJ;60;9;63
Suzuki Swift;33;39;29
Suzuki Sidekick;43;44;3
Suzuki Esteem;10;43;44
Suzuki Samurai;26;14;32
Buick Century;43;36;38
Buick Skylark;11;24;26
Buick Park Avenue;6;36;18
Buick Roadmaster;37;51;15
Buick Regal;14;66;67
Buick LeSabre;11;55;37
Buick Coachbuilder;33;24;69
Buick Riviera;15;3;44
Mazda 323;17;23;24
Mazda 626;13;38;56
Mazda 929;30;26;17
Mazda RX-7;40;38;47
Mazda Millenia;14;30;33
Mazda B-Series;2;21;43
Mazda MPV;40;15;21
Mazda MX-3;57;3;4
Mazda MX-5;8;8;35
Mazda Protege;13;49;61
Mazda MX-6;52;49;27
Mazda B-Series Plus;8;71;27
Mazda Miata MX-5;2;44;1
Mitsubishi Galant;32;26;4
Mitsubishi Mirage;49;47;9
Mitsubishi RVR;40;16;33
Mitsubishi Truck;30;34;8
Mitsubishi Eclipse;26;22;40
Mitsubishi Pajero;11;59;48
Mitsubishi GTO;45;11;15
Mitsubishi Chariot;6;29;22
Mitsubishi Diamante;78;2;17
Mitsubishi 3000GT;12;49;50
Mitsubishi Expo;21;42;21
Mitsubishi Mighty Max;37;10;35
Mitsubishi Montero;5;30;43
Audi 90;44;38;5
Audi S6;29;9;1
Audi Cabriolet;57;42;11
Audi A6;44;29;32
Audi riolet;46;39;8
Acura Integra;21;28;0
Acura Legend;48;62;60
Acura NSX;48;18;2
Acura TL;15;16;52
Lexus SC;37;36;30
Lexus LS;35;4;37
Lexus GS;40;42;48
Lexus ES;44;57;88
BMW 3 Series;57;3;31
BMW 5 Series;23;45;2
BMW 7 Series;52;57;14
BMW 8 Series;20;24;62
BMW M3;22;28;30
Land Rover Defender;2;45;21
Land Rover Range Rover;23;44;35
Land Rover Discovery;7;28;47
Land Rover Defender 90;62;8;68
Dodge Viper RT/10;29;41;50
Dodge Avenger;53;23;27
Dodge Caravan;8;8;69
Dodge Dakota Club;27;5;9
Dodge Dakota;14;27;42
Dodge Grand Caravan;35;7;51
Dodge Intrepid;29;32;12
Dodge Neon;3;30;38
Dodge Ram 1500 Club;34;47;23
Dodge Ram 1500;21;39;12
Dodge Ram 2500 Club;0;74;21
Dodge Ram 2500;18;22;26
Dodge Ram 3500 Club;77;62;1
Dodge Ram 3500;18;23;15
Dodge Ram Van 1500;14;49;16
Dodge Ram Van 2500;9;60;37
Dodge Ram Van 3500;41;16;3
Dodge Spirit;0;26;22
Dodge Stealth;25;1;2
Dodge Stratus;16;40;24
Dodge Viper;29;20;29
Saab 900;69;8;41
Saab 9000;12;32;54
Nissan 300ZX;9;5;16
Nissan Maxima;29;31;30
Nissan 200SX;36;4;33
Nissan 240SX;46;18;31
Nissan Altima;37;42;19
Nissan Pathfinder;44;10;32
Nissan Quest;14;45;19
Nissan Sentra;48;25;43
Chevrolet 1500;2;57;49
Chevrolet 2500;3;7;43
Chevrolet 3500;44;39;30
Chevrolet K5 Blazer;45;22;11
Chevrolet Impala SS;50;77;21
Chevrolet Caprice;6;45;8
Chevrolet Astro;37;63;13
Chevrolet Beretta;20;30;11
Chevrolet Blazer;36;23;7
Chevrolet Camaro;5;19;27
Chevrolet Caprice Classic;25;4;21
Chevrolet Cavalier;11;36;12
Chevrolet Corsica;34;22;11
Chevrolet Corvette;13;27;38
Chevrolet G-Series G10;34;32;21
Chevrolet G-Series G20;23;35;34
Chevrolet G-Series G30;46;42;19
Chevrolet Impala;58;48;8
Chevrolet Lumina;10;25;42
Chevrolet Monte Carlo;10;8;5
Chevrolet S10;30;21;30
Chevrolet Sportvan G20;33;34;28
Chevrolet Sportvan G30;6;22;46
Chevrolet Suburban 1500;61;15;73
Chevrolet Suburban 2500;24;3;46
Chevrolet Tahoe;1;4;32
Honda Prelude;29;41;4
Honda Accord;58;13;11
Honda Civic;68;11;4
Honda del Sol;42;31;11
Honda Odyssey;68;43;13
Honda Passport;65;38;29
Chrysler Cirrus;37;23;49
Chrysler Concorde;29;27;22
Chrysler LeBaron;31;49;11
Chrysler LHS;10;28;20
Chrysler New Yorker;67;17;52
Chrysler Sebring;27;39;7
Chrysler Town & Country;33;39;40
Jeep Grand Cherokee;41;18;82
Jeep Cherokee;29;27;59
Jeep Wrangler;43;17;56
Lamborghini Diablo;65;52;30
Holden VS Commodore;47;37;9
Lotus Esprit;54;31;29
Alfa Romeo 164;21;36;44
Cadillac DeVille;44;43;4
Cadillac Eldorado;59;22;48
Cadillac Fleetwood;7;14;19
Cadillac Seville;34;58;8
Eagle Summit;19;37;62
Eagle Talon;50;41;11
Eagle Vision;17;15;33
Geo Metro;34;18;54
Geo Prizm;54;51;13
Geo Tracker;45;56;2
GMC 1500;28;31;44
GMC 2500;49;64;43
GMC 3500;66;26;52
GMC 1500 Club Coupe;47;6;66
GMC 2500 Club Coupe;43;13;37
GMC 3500 Club Coupe;48;18;51
GMC Jimmy;33;18;25
GMC Rally Wagon G2500;18;29;11
GMC Rally Wagon G3500;36;34;12
GMC Safari;32;28;34
GMC Sonoma Club Coupe;60;31;17
GMC Sonoma;49;23;41
GMC Suburban 1500;40;24;30
GMC Suburban 2500;23;49;4
GMC Vandura G1500;37;33;8
GMC Vandura G2500;54;18;42
GMC Vandura G3500;29;7;58
GMC Yukon;53;22;18
HUMMER H1;7;54;10
Hyundai Accent;51;51;6
Hyundai Elantra;25;37;33
Hyundai Scoupe;35;51;13
Hyundai Sonata;36;46;47
Infiniti G;25;11;24
Infiniti J;79;33;23
Infiniti Q;45;3;50
Isuzu Rodeo;58;25;49
Isuzu Trooper;25;20;26
Jaguar XJ Series;47;27;29
Oldsmobile 88;2;45;24
Oldsmobile 98;38;28;54
Oldsmobile Achieva;21;22;21
Oldsmobile Aurora;45;12;41
Oldsmobile Ciera;60;41;36
Oldsmobile Cutlass Supreme;38;25;35
Oldsmobile Silhouette;15;15;9
Plymouth Acclaim;33;10;12
Plymouth Grand Voyager;48;41;43
Plymouth Neon;33;46;29
Plymouth Voyager;57;63;67
Saturn S-Series;20;29;25
Toyota 4Runner;26;43;46
Toyota Avalon;20;76;40
Toyota Camry;28;13;8
Toyota Celica;58;43;30
Toyota Corolla;22;14;17
Toyota Land Cruiser;41;57;57
Toyota MR2;20;44;54
Toyota Paseo;2;39;12
Toyota Previa;29;79;8
Toyota Supra;10;45;22
Toyota T100;48;51;39
Toyota T100 Xtra;56;9;26
Toyota Tacoma;23;5;31
Toyota Tacoma Xtra;9;1;49
Toyota Tercel;23;33;35
Toyota Xtra;45;60;2
Volvo 850;34;60;47
Volvo 940;7;41;53
Volvo 960;9;23;40
Dodge Caravan;31;29;39
Dodge Stratus;39;38;59
Dodge Avenger;52;25;67
Dodge Dakota Club;26;17;1
Dodge Dakota;11;67;48
Dodge Grand Caravan;56;4;34
Dodge Intrepid;25;11;59
Dodge Neon;63;10;45
Dodge Ram 1500 Club;53;40;0
Dodge Ram 1500;19;50;56
Dodge Ram 2500 Club;8;28;25
Dodge Ram 2500;17;16;59
Dodge Ram 3500 Club;2;48;52
Dodge Ram 3500;14;41;20
Dodge Ram Van 1500;15;32;19
Dodge Ram Van 2500;44;30;32
Dodge Ram Van 3500;37;22;49
Dodge Stealth;33;62;36
Dodge Viper;14;60;32
Ford Ranger;53;31;21
Ford Bronco;40;22;16
Ford Mustang;29;20;28
Ford Contour;25;35;61
Ford Windstar;17;6;35
Ford Crown Victoria;34;12;20
Ford Probe;46;1;15
Ford Escort;2;5;3
Ford Taurus;50;18;21
Ford E-Series;40;22;14
Ford Explorer;86;22;11
Ford Thunderbird;54;31;25
Ford Aerostar;27;53;42
Ford F-Series;31;9;52
Ford Aspire;10;49;18
Ford Club Wagon;39;9;15
Ford Econoline E150;27;25;64
Ford Econoline E250;54;21;67
Ford Econoline E350;5;39;44
Ford F150;3;20;21
Ford F250;23;20;60
Ford F350;58;7;45
Mercedes-Benz S-Class;41;53;34
Mercedes-Benz SL-Class;35;19;37
Mercedes-Benz E-Class;18;0;72
Mercedes-Benz C-Class;41;4;31
Lincoln Town Car;27;40;5
Lincoln Continental;35;49;33
Lincoln Mark VIII;31;27;14
Mercury Sable;18;13;28
Mercury Mystique;33;39;18
Mercury Grand Marquis;3;23;37
Mercury Tracer;25;32;31
Mercury Villager;70;20;19
Mercury Cougar;27;67;33
Buick Century;37;32;15
Buick Roadmaster;1;41;8
Buick Regal;6;30;44
Buick Hearse;12;24;49
Buick Park Avenue;52;23;5
Buick Riviera;15;5;15
Buick Skylark;14;67;60
Buick LeSabre;36;43;46
Audi A6;14;34;51
Audi Cabriolet;36;13;14
Audi A4;38;27;61
Audi riolet;13;37;60
Mazda 626;13;43;53
Mazda MX-6;9;1;25
Mazda Protege;68;41;28
Mazda MX-5;48;57;41
Mazda B-Series;35;44;4
Mazda MX-3;22;25;17
Mazda MPV;5;16;9
Mazda Millenia;62;10;47
Mazda B-Series Plus;3;40;37
Mazda Miata MX-5;36;38;24
Volkswagen Cabriolet;38;38;41
Volkswagen Passat;27;0;14
Volkswagen Golf;41;1;55
Volkswagen Jetta;19;6;33
Volkswagen GTI;37;23;32
Volkswagen rio;18;44;29
Mitsubishi Galant;44;32;58
Mitsubishi Chariot;39;32;41
Mitsubishi Pajero;41;47;17
Mitsubishi Mirage;10;18;49
Mitsubishi Truck;43;29;39
Mitsubishi Eclipse;7;41;32
Mitsubishi GTO;12;18;40
Mitsubishi Diamante;1;26;18
Mitsubishi Expo LRV;12;16;26
Mitsubishi 3000GT;40;47;25
Mitsubishi Mighty Max;21;20;8
Mitsubishi Montero;3;53;40
Pontiac Grand Prix;54;4;23
Pontiac Firebird;33;22;67
Pontiac Trans Sport;34;47;3
Pontiac Sunfire;19;47;42
Pontiac Grand Am;14;46;17
Pontiac Bonneville;63;47;43
Suzuki X-90;3;26;30
Suzuki Esteem;2;1;54
Suzuki Sidekick;44;33;10
Suzuki Swift;12;30;67
Saab 900;31;39;15
Saab 9000;21;35;32
Holden VS Commodore;40;36;15
Porsche 911;61;30;34
Plymouth Voyager;78;50;20
Plymouth Breeze;47;23;30
Plymouth Grand Voyager;22;13;22
Plymouth Neon;63;3;40
Chevrolet 1500;31;41;59
Chevrolet 2500;2;25;39
Chevrolet 3500;2;65;17
Chevrolet Tahoe;43;40;35
Chevrolet Astro;60;33;37
Chevrolet Impala;13;33;11
Chevrolet Beretta;28;24;29
Chevrolet Caprice;41;39;0
Chevrolet Blazer;40;33;3
Chevrolet Camaro;55;50;1
Chevrolet Caprice Classic;14;43;32
Chevrolet Cavalier;25;19;69
Chevrolet Corsica;30;28;32
Chevrolet Corvette;14;24;66
Chevrolet Express 1500;8;21;1
Chevrolet Express 2500;0;42;17
Chevrolet Express 3500;21;4;10
Chevrolet G-Series 1500;55;36;40
Chevrolet G-Series 2500;1;37;17
Chevrolet G-Series G30;76;17;34
Chevrolet Lumina;31;16;6
Chevrolet Monte Carlo;23;33;43
Chevrolet S10;31;36;16
Chevrolet Sportvan G30;28;73;72
Chevrolet Suburban 1500;69;17;32
Chevrolet Suburban 2500;30;52;73
Land Rover Discovery;49;61;4
Land Rover Range Rover;9;24;8
Nissan 300ZX;43;54;69
Nissan 200SX;21;51;42
Nissan 240SX;6;29;18
Nissan Altima;47;30;40
Nissan Maxima;4;61;39
Nissan Pathfinder;39;40;29
Nissan Quest;39;54;11
Nissan Sentra;9;36;51
Jeep Grand Cherokee;1;3;39
Jeep Cherokee;18;38;29
Kia Sportage;43;11;12
Kia Sephia;10;52;41
Lexus GS;30;6;58
Lexus SC;37;70;1
Lexus LX;22;41;53
Lexus ES;35;27;15
Lexus LS;21;47;27
Subaru Impreza;18;0;40
Subaru Alcyone SVX;0;82;80
Subaru Legacy;41;22;23
Subaru SVX;56;20;42
Honda Passport;13;8;44
Honda Odyssey;8;28;8
Honda Prelude;58;33;11
Honda Accord;53;8;29
Honda Civic;25;14;7
Honda del Sol;27;6;4
Chrysler Town & Country;22;6;21
Chrysler Cirrus;37;40;21
Chrysler Concorde;48;41;25
Chrysler LHS;56;46;24
Chrysler New Yorker;38;30;26
Chrysler Sebring;3;27;79
Lotus Esprit;50;59;58
BMW 3 Series;27;41;16
BMW 7 Series;35;37;15
BMW 8 Series;58;38;39
BMW M3;49;75;29
BMW Z3;28;12;22
Lamborghini Diablo;60;40;33
Acura Integra;75;20;11
Acura NSX;14;63;40
Acura RL;42;55;11
Acura SLX;21;3;28
Acura TL;76;24;55
Cadillac DeVille;40;30;42
Cadillac Eldorado;57;2;33
Cadillac Fleetwood;43;47;25
Cadillac Seville;28;7;13
Eagle Summit;56;13;31
Eagle Talon;11;41;35
Eagle Vision;48;30;29
Geo Metro;21;4;38
Geo Prizm;25;28;17
Geo Tracker;31;25;63
GMC 1500;15;26;34
GMC 2500;33;14;47
GMC 3500;19;32;24
GMC 1500 Club Coupe;64;32;36
GMC 2500 Club Coupe;28;13;52
GMC 3500 Club Coupe;20;21;22
GMC Jimmy;36;19;53
GMC Rally Wagon G3500;24;32;40
GMC Safari;46;84;27
GMC Savana 1500;6;8;70
GMC Savana 2500;29;5;30
GMC Savana 3500;56;8;55
GMC Sonoma Club Coupe;17;19;28
GMC Sonoma;47;6;12
GMC Suburban 1500;16;41;58
GMC Suburban 2500;31;11;7
GMC Vandura G3500;14;28;3
GMC Yukon;11;39;35
HUMMER H1;28;29;2
Hyundai Accent;18;26;38
Hyundai Elantra;44;19;53
Hyundai Sonata;4;7;2
Infiniti G;49;20;32
Infiniti I;68;18;35
Infiniti J;16;51;51
Infiniti Q;42;40;19
Isuzu Hombre;44;38;55
Isuzu Oasis;18;6;17
Isuzu Rodeo;25;42;22
Isuzu Trooper;21;48;27
Jaguar XJ Series;39;41;6
Oldsmobile 88;35;56;50
Oldsmobile 98;28;23;37
Oldsmobile Achieva;31;43;19
Oldsmobile Aurora;31;49;21
Oldsmobile Bravada;11;21;7
Oldsmobile Ciera;0;1;2
Oldsmobile Cutlass Supreme;33;17;56
Oldsmobile Silhouette;6;1;62
Saturn S-Series;30;58;51
Toyota 4Runner;16;5;32
Toyota Avalon;29;30;28
Toyota Camry;6;20;37
Toyota Celica;15;56;33
Toyota Corolla;1;1;22
Toyota Land Cruiser;5;46;41
Toyota Paseo;39;21;20
Toyota Previa;17;50;22
Toyota RAV4;15;38;20
Toyota Supra;16;6;36
Toyota T100;15;55;19
Toyota T100 Xtra;18;14;20
Toyota Tacoma;45;17;37
Toyota Tacoma Xtra;35;41;16
Toyota Tercel;2;56;31
Volvo 850;62;49;71
Volvo 960;17;42;32
Pontiac Grand Am;32;19;25
Pontiac Sunfire;97;31;21
Pontiac Firebird;24;10;50
Pontiac Bonneville;3;56;60
Pontiac Trans Sport;15;8;10
Pontiac Grand Prix;12;49;12
Subaru Legacy;43;53;22
Subaru Alcyone SVX;43;47;40
Subaru Impreza;46;19;11
Subaru SVX;28;33;19
Suzuki Sidekick;7;12;44
Suzuki X-90;22;20;14
Suzuki Swift;47;26;21
Suzuki Esteem;4;32;51
Lexus LS;21;36;14
Lexus GS;42;34;52
Lexus LX;20;6;40
Lexus SC;15;39;67
Lexus ES;28;50;3
Kia Sephia;31;52;10
Kia Sportage;48;51;5
Kia Mentor;57;16;23
Mazda 626;44;7;32
Mazda B-Series;18;27;12
Mazda MX-5;17;45;41
Mazda MPV;27;28;36
Mazda Protege;2;48;14
Mazda MX-6;40;30;49
Mazda Millenia;27;35;36
Mazda B-Series Plus;29;10;36
Mazda Miata MX-5;15;49;32
BMW 3 Series;13;44;16
BMW 5 Series;31;8;9
BMW 7 Series;31;19;27
BMW 8 Series;44;70;40
BMW M3;49;0;16
BMW Z3;31;28;42
Mercury Mountaineer;17;27;60
Mercury Sable;16;4;33
Mercury Cougar;54;43;30
Mercury Villager;35;29;51
Mercury Mystique;29;18;37
Mercury Tracer;40;57;32
Mercury Grand Marquis;9;40;36
Lamborghini Diablo;17;22;23
Honda Accord;13;26;17
Honda Civic;37;40;16
Honda Prelude;3;23;38
Honda CR-V;7;39;4
Honda Odyssey;35;24;44
Honda Passport;60;39;15
Honda Del Sol;18;67;49
Audi A6;69;19;64
Audi A4;24;55;42
Audi Cabriolet;44;43;31
Audi A8;20;17;39
Audi riolet;30;44;44
Mitsubishi Mirage;34;40;47
Mitsubishi Diamante;24;25;18
Mitsubishi GTO;19;35;72
Mitsubishi Pajero;37;80;26
Mitsubishi Eclipse;63;30;35
Mitsubishi Challenger;26;45;1
Mitsubishi Galant;12;61;17
Mitsubishi 3000GT;27;23;4
Mitsubishi Montero;28;40;24
Mitsubishi Montero Sport;28;39;12
Porsche 911;18;27;4
Porsche Boxster;36;24;41
Mercedes-Benz S-Class;64;41;65
Mercedes-Benz C-Class;27;47;17
Mercedes-Benz E-Class;27;45;38
Mercedes-Benz SL-Class;35;14;46
Mercedes-Benz SLK-Class;9;21;34
Land Rover Range Rover;7;1;45
Land Rover Defender;62;33;39
Land Rover Discovery;2;42;63
Land Rover Defender 90;16;16;19
Chrysler Town & Country;45;16;32
Chrysler Cirrus;13;5;49
Chrysler Concorde;12;29;21
Chrysler LHS;40;29;53
Chrysler Sebring;46;35;24
Ford F-Series;38;19;24
Ford Aerostar;34;7;18
Ford Aspire;17;8;67
Ford Club Wagon;1;44;10
Ford Contour;17;13;67
Ford Crown Victoria;18;23;28
Ford Econoline E150;35;17;22
Ford Econoline E250;20;9;77
Ford Econoline E350;79;36;23
Ford Escort;29;8;25
Ford Expedition;22;36;7
Ford Explorer;59;12;36
Ford F150;54;49;18
Ford F250;12;31;42
Ford F350;60;42;5
Ford Mustang;29;41;37
Ford Probe;38;24;5
Ford Ranger;21;65;51
Ford Taurus;17;19;20
Ford Thunderbird;24;44;15
Ford Windstar;41;58;38
Saab 900;19;15;28
Saab 9000;54;7;57
Volkswagen Jetta;41;25;65
Volkswagen Golf;66;57;28
Volkswagen Cabriolet;40;51;5
Volkswagen Eurovan;40;37;56
Volkswagen GTI;30;16;45
Volkswagen Passat;51;25;43
Volkswagen rio;38;29;20
Lincoln Continental;11;30;23
Lincoln Mark VIII;21;18;34
Lincoln Town Car;26;32;1
Chevrolet 1500;10;1;34
Chevrolet 2500;23;23;17
Chevrolet 3500;20;57;9
Chevrolet Malibu;12;16;32
Chevrolet Astro;41;26;44
Chevrolet Blazer;46;16;42
Chevrolet Camaro;40;22;49
Chevrolet Cavalier;34;48;27
Chevrolet Corvette;42;13;28
Chevrolet Express 1500;39;46;25
Chevrolet Express 2500;28;37;28
Chevrolet Express 3500;54;46;7
Chevrolet G-Series 1500;15;1;16
Chevrolet G-Series 2500;50;21;35
Chevrolet G-Series 3500;27;32;4
Chevrolet Lumina;2;46;51
Chevrolet Monte Carlo;41;19;34
Chevrolet S10;48;58;25
Chevrolet Suburban 1500;3;54;0
Chevrolet Suburban 2500;13;38;27
Chevrolet Tahoe;58;13;30
Chevrolet Venture;31;51;14
Plymouth Breeze;35;37;33
Plymouth Voyager;17;26;3
Plymouth Grand Voyager;3;38;19
Plymouth Neon;28;23;20
Plymouth Prowler;50;22;1
Buick LeSabre;4;28;55
Buick Park Avenue;25;35;13
Buick Riviera;32;63;35
Buick Century;7;2;69
Buick Skylark;45;13;58
Buick Regal;36;39;8
Holden VS Commodore;13;40;16
Dodge Stratus;26;41;35
Dodge Avenger;11;8;48
Dodge Caravan;14;27;31
Dodge Dakota Club;40;54;2
Dodge Dakota;18;27;37
Dodge Grand Caravan;28;35;55
Dodge Intrepid;39;26;2
Dodge Neon;7;16;68
Dodge Ram 1500 Club;42;19;13
Dodge Ram 1500;28;27;67
Dodge Ram 2500 Club;1;16;14
Dodge Ram 2500;29;34;59
Dodge Ram 3500 Club;20;30;27
Dodge Ram 3500;14;3;44
Dodge Ram Van 1500;39;7;35
Dodge Ram Van 2500;49;58;32
Dodge Ram Van 3500;31;21;30
Dodge Viper;14;22;75
Toyota Camry;54;13;36
Toyota 4Runner;25;13;36
Toyota Avalon;37;67;43
Toyota Celica;30;56;35
Toyota Corolla;13;51;56
Toyota Land Cruiser;14;31;11
Toyota Paseo;78;26;21
Toyota Previa;16;70;23
Toyota RAV4;55;28;49
Toyota Supra;37;43;27
Toyota T100;19;2;48
Toyota T100 Xtra;28;21;9
Toyota Tacoma;28;14;56
Toyota Tacoma Xtra;20;25;10
Toyota Tercel;31;50;32
Lotus Esprit;26;6;38
Acura Integra;36;11;21
Acura CL;64;8;33
Acura NSX;16;50;8
Acura RL;36;19;33
Acura SLX;21;36;69
Acura TL;24;68;56
Cadillac Catera;41;25;43
Cadillac DeVille;31;6;5
Cadillac Eldorado;11;56;56
Cadillac Seville;32;34;13
Eagle Talon;13;31;34
Eagle Vision;31;48;19
Geo Metro;0;20;18
Geo Prizm;38;26;46
Geo Tracker;2;19;62
GMC 1500;51;44;64
GMC 2500;57;40;3
GMC 3500;45;17;48
GMC 1500 Club Coupe;22;28;36
GMC 2500 Club Coupe;54;28;23
GMC 3500 Club Coupe;25;70;35
GMC Jimmy;2;5;32
GMC Safari;15;35;1
GMC Savana 1500;36;11;11
GMC Savana 2500;33;65;41
GMC Savana 3500;52;41;40
GMC Sonoma Club Coupe;19;46;47
GMC Sonoma;35;55;79
GMC Suburban 1500;17;38;26
GMC Suburban 2500;38;38;45
GMC Yukon;29;34;49
HUMMER H1;28;15;42
Hyundai Accent;68;39;15
Hyundai Elantra;18;22;36
Hyundai Sonata;0;47;23
Hyundai Tiburon;71;21;25
Infiniti I;51;37;17
Infiniti J;32;59;20
Infiniti Q;35;59;33
Infiniti QX;3;70;21
Isuzu Hombre;54;16;47
Isuzu Hombre Space;13;15;46
Isuzu Oasis;45;2;15
Isuzu Rodeo;18;17;21
Isuzu Trooper;5;15;47
Jaguar XJ Series;34;31;2
Jaguar XK Series;60;2;16
Jeep Cherokee;57;14;51
Jeep Grand Cherokee;13;10;18
Jeep Wrangler;46;41;70
Nissan 200SX;31;77;0
Nissan 240SX;14;28;47
Nissan Altima;7;23;66
Nissan Maxima;29;4;74
Nissan Pathfinder;22;8;46
Nissan Quest;52;37;28
Nissan Sentra;12;9;66
Oldsmobile 88;4;37;2
Oldsmobile Achieva;32;57;37
Oldsmobile Aurora;37;32;30
Oldsmobile Bravada;13;48;56
Oldsmobile Cutlass;32;36;69
Oldsmobile Cutlass Supreme;26;50;53
Oldsmobile LSS;50;36;34
Oldsmobile Regency;51;31;46
Oldsmobile Silhouette;32;25;11
Saturn S-Series;23;4;56
Volvo 850;37;51;25
Volvo 960;17;57;1
Volvo S90;43;33;13
Volvo V90;3;28;16
Chevrolet 1500;7;17;25
Chevrolet 2500;21;4;16
Chevrolet 3500;14;24;29
Chevrolet Corvette;36;41;22
Chevrolet Astro;15;0;55
Chevrolet Blazer;31;49;54
Chevrolet Camaro;0;4;38
Chevrolet Cavalier;18;5;5
Chevrolet Express 1500;18;45;64
Chevrolet Express 2500;10;31;45
Chevrolet Express 3500;21;34;31
Chevrolet G-Series 1500;7;44;81
Chevrolet G-Series 2500;0;14;24
Chevrolet G-Series 3500;67;11;0
Chevrolet Lumina;36;44;27
Chevrolet Malibu;38;13;7
Chevrolet Metro;46;60;2
Chevrolet Monte Carlo;34;60;37
Chevrolet Prizm;18;56;14
Chevrolet S10;25;27;28
Chevrolet Suburban 1500;40;25;34
Chevrolet Suburban 2500;30;33;45
Chevrolet Tahoe;28;14;28
Chevrolet Tracker;36;58;11
Chevrolet Venture;5;32;46
Porsche 911;12;42;1
Porsche Boxster;86;9;26
Honda CR-V;50;4;35
Honda Civic;21;26;57
Honda Accord;63;74;18
Honda Odyssey;50;27;24
Honda Passport;16;47;2
Honda Prelude;66;0;22
Subaru Forester;6;19;20
Subaru Legacy;38;44;23
Subaru Impreza;19;0;36
Mazda 626;14;37;26
Mazda B-Series;29;31;49
Mazda Millenia;15;32;74
Mazda MPV;43;9;19
Mazda Protege;12;46;13
Mazda MX-5;45;54;43
Mazda B-Series Plus;39;43;30
Mitsubishi Mirage;52;34;28
Mitsubishi Galant;32;20;45
Mitsubishi Challenger;41;45;54
Mitsubishi Diamante;30;44;7
Mitsubishi Pajero;27;32;48
Mitsubishi Eclipse;51;34;37
Mitsubishi GTO;45;41;24
Mitsubishi 3000GT;27;40;16
Mitsubishi Montero;77;48;42
Mitsubishi Montero Sport;46;47;5
Lexus ES;21;5;24
Lexus GS;27;11;0
Lexus SC;3;61;54
Lexus LX;24;52;11
Lexus LS;27;48;16
BMW 3 Series;24;36;9
BMW 5 Series;47;42;50
BMW 7 Series;55;32;30
BMW M3;22;53;17
BMW Z3;39;37;47
Volkswagen Golf;50;14;39
Volkswagen Passat;41;29;5
Volkswagen GTI;28;24;5
Volkswagen Jetta;23;17;62
Volkswagen Cabriolet;47;13;61
Volkswagen New Beetle;53;26;14
Volkswagen rio;28;34;16
